@ NAME             %8s "SXLTABLE"
@ TYPE             %04s "USER"
@ TITLE            %20s "FNAL Booster lattice"
@ ORIGIN           %24s "MAD-X 5.01.00 Windows 32"
@ DATE             %08s "24/03/13"
@ TIME             %08s "22.38.54"
*          TIME       I_SXL01    I_SXL10    I_SXL11    I_SXL12    I_SXL13    I_SXL14    I_SXL15    I_SXL16    I_SXL17    I_SXL18    I_SXL19    I_SXL02    I_SXL20    I_SXL21    I_SXL22    I_SXL23    I_SXL24    I_SXL03    I_SXL04    I_SXL05    I_SXL06    I_SXL07    I_SXL08    I_SXL09    
$          %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        
           14.080000  1.638180e+01   1.837276e+01   1.047359e+01   1.523556e+01   1.613765e+01   1.598873e+01   1.183468e+01   1.703487e+01   1.719967e+01   1.722530e+01   1.069332e+01   1.876217e+01   1.536739e+01   1.480221e+01   1.510860e+01   1.184200e+01   1.553585e+01   1.066768e+01   1.418087e+01   1.582760e+01   1.758907e+01   1.136471e+01   1.534054e+01   1.816158e+01   
           14.890000  1.771568e+01   1.970665e+01   1.180748e+01   1.656944e+01   1.747154e+01   1.732262e+01   1.316857e+01   1.836876e+01   1.853356e+01   1.855919e+01   1.202721e+01   2.009606e+01   1.670128e+01   1.613609e+01   1.644249e+01   1.317589e+01   1.686974e+01   1.200157e+01   1.551476e+01   1.716149e+01   1.892296e+01   1.269859e+01   1.667442e+01   1.949547e+01   
           15.700000  1.821702e+01   2.020798e+01   1.230881e+01   1.707078e+01   1.797288e+01   1.782395e+01   1.366990e+01   1.887009e+01   1.903489e+01   1.906052e+01   1.252854e+01   2.059739e+01   1.720261e+01   1.663743e+01   1.694382e+01   1.367722e+01   1.737107e+01   1.250291e+01   1.601609e+01   1.766282e+01   1.942429e+01   1.319993e+01   1.717576e+01   1.999680e+01   
           16.510000  1.835802e+01   2.034898e+01   1.244981e+01   1.721178e+01   1.811388e+01   1.796495e+01   1.381090e+01   1.901109e+01   1.917589e+01   1.920152e+01   1.266954e+01   2.073839e+01   1.734361e+01   1.677843e+01   1.708482e+01   1.381822e+01   1.751207e+01   1.264391e+01   1.615709e+01   1.780382e+01   1.956529e+01   1.334093e+01   1.731676e+01   2.013780e+01   
           17.310000  1.795730e+01   1.994827e+01   1.204910e+01   1.681106e+01   1.771316e+01   1.756424e+01   1.341018e+01   1.861038e+01   1.877517e+01   1.880081e+01   1.226883e+01   2.033767e+01   1.694290e+01   1.637771e+01   1.668411e+01   1.341751e+01   1.711136e+01   1.224319e+01   1.575638e+01   1.740310e+01   1.916458e+01   1.294021e+01   1.691604e+01   1.973709e+01   
           19.710000  -2.271233e+01   -2.072136e+01   -2.862053e+01   -2.385857e+01   -2.295647e+01   -2.310539e+01   -2.725945e+01   -2.205925e+01   -2.189446e+01   -2.186882e+01   -2.840080e+01   -2.033196e+01   -2.372673e+01   -2.429192e+01   -2.398552e+01   -2.725212e+01   -2.355827e+01   -2.842644e+01   -2.491325e+01   -2.326653e+01   -2.150505e+01   -2.772942e+01   -2.375359e+01   -2.093254e+01   
           20.510000  -3.385948e+01   -3.186852e+01   -3.976769e+01   -3.500572e+01   -3.410362e+01   -3.425255e+01   -3.840660e+01   -3.320641e+01   -3.304161e+01   -3.301598e+01   -3.954796e+01   -3.147911e+01   -3.487389e+01   -3.543907e+01   -3.513268e+01   -3.839928e+01   -3.470543e+01   -3.957359e+01   -3.606041e+01   -3.441368e+01   -3.265221e+01   -3.887657e+01   -3.490074e+01   -3.207970e+01   
           21.310000  -3.638527e+01   -3.439431e+01   -4.229348e+01   -3.753151e+01   -3.662941e+01   -3.677834e+01   -4.093239e+01   -3.573220e+01   -3.556740e+01   -3.554177e+01   -4.207375e+01   -3.400490e+01   -3.739968e+01   -3.796486e+01   -3.765847e+01   -4.092507e+01   -3.723122e+01   -4.209938e+01   -3.858620e+01   -3.693947e+01   -3.517800e+01   -4.140236e+01   -3.742653e+01   -3.460549e+01   
           22.110000  -3.729845e+01   -3.530749e+01   -4.320666e+01   -3.844469e+01   -3.754259e+01   -3.769152e+01   -4.184557e+01   -3.664538e+01   -3.648058e+01   -3.645495e+01   -4.298693e+01   -3.491808e+01   -3.831286e+01   -3.887804e+01   -3.857165e+01   -4.183825e+01   -3.814440e+01   -4.301256e+01   -3.949938e+01   -3.785265e+01   -3.609118e+01   -4.231554e+01   -3.833971e+01   -3.551867e+01   
           22.910000  -3.764898e+01   -3.565802e+01   -4.355719e+01   -3.879522e+01   -3.789312e+01   -3.804205e+01   -4.219610e+01   -3.699591e+01   -3.683111e+01   -3.680548e+01   -4.333746e+01   -3.526861e+01   -3.866339e+01   -3.922857e+01   -3.892218e+01   -4.218878e+01   -3.849493e+01   -4.336309e+01   -3.984991e+01   -3.820318e+01   -3.644171e+01   -4.266607e+01   -3.869024e+01   -3.586920e+01   
           23.700000  -3.772798e+01   -3.573702e+01   -4.363619e+01   -3.887422e+01   -3.797212e+01   -3.812105e+01   -4.227510e+01   -3.707491e+01   -3.691011e+01   -3.688448e+01   -4.341646e+01   -3.534761e+01   -3.874239e+01   -3.930757e+01   -3.900118e+01   -4.226778e+01   -3.857393e+01   -4.344209e+01   -3.992891e+01   -3.828218e+01   -3.652071e+01   -4.274507e+01   -3.876924e+01   -3.594820e+01   
           24.500000  -3.787948e+01   -3.588852e+01   -4.378769e+01   -3.902572e+01   -3.812362e+01   -3.827255e+01   -4.242660e+01   -3.722641e+01   -3.706161e+01   -3.703598e+01   -4.356796e+01   -3.549911e+01   -3.889389e+01   -3.945907e+01   -3.915268e+01   -4.241928e+01   -3.872543e+01   -4.359359e+01   -4.008041e+01   -3.843368e+01   -3.667221e+01   -4.289657e+01   -3.892074e+01   -3.609970e+01   
           25.290000  -3.817573e+01   -3.618477e+01   -4.408394e+01   -3.932197e+01   -3.841987e+01   -3.856880e+01   -4.272285e+01   -3.752266e+01   -3.735786e+01   -3.733223e+01   -4.386421e+01   -3.579536e+01   -3.919014e+01   -3.975532e+01   -3.944893e+01   -4.271553e+01   -3.902168e+01   -4.388984e+01   -4.037666e+01   -3.872993e+01   -3.696846e+01   -4.319282e+01   -3.921699e+01   -3.639595e+01   
           26.090000  -3.844052e+01   -3.644955e+01   -4.434872e+01   -3.958676e+01   -3.868466e+01   -3.883358e+01   -4.298764e+01   -3.778744e+01   -3.762265e+01   -3.759701e+01   -4.412899e+01   -3.606015e+01   -3.945492e+01   -4.002011e+01   -3.971371e+01   -4.298031e+01   -3.928647e+01   -4.415463e+01   -4.064145e+01   -3.899472e+01   -3.723324e+01   -4.345761e+01   -3.948178e+01   -3.666073e+01   
           26.880000  -3.857313e+01   -3.658216e+01   -4.448133e+01   -3.971937e+01   -3.881727e+01   -3.896619e+01   -4.312024e+01   -3.792005e+01   -3.775525e+01   -3.772962e+01   -4.426160e+01   -3.619275e+01   -3.958753e+01   -4.015272e+01   -3.984632e+01   -4.311292e+01   -3.941907e+01   -4.428724e+01   -4.077405e+01   -3.912732e+01   -3.736585e+01   -4.359022e+01   -3.961439e+01   -3.679334e+01   
           27.670000  -3.870573e+01   -3.671477e+01   -4.461394e+01   -3.985197e+01   -3.894987e+01   -3.909880e+01   -4.325285e+01   -3.805266e+01   -3.788786e+01   -3.786223e+01   -4.439421e+01   -3.632536e+01   -3.972014e+01   -4.028532e+01   -3.997893e+01   -4.324553e+01   -3.955168e+01   -4.441984e+01   -4.090666e+01   -3.925993e+01   -3.749846e+01   -4.372282e+01   -3.974699e+01   -3.692595e+01   
           28.460000  -3.883834e+01   -3.684737e+01   -4.474654e+01   -3.998458e+01   -3.908248e+01   -3.923141e+01   -4.338546e+01   -3.818526e+01   -3.802047e+01   -3.799483e+01   -4.452682e+01   -3.645797e+01   -3.985274e+01   -4.041793e+01   -4.011153e+01   -4.337813e+01   -3.968429e+01   -4.455245e+01   -4.103927e+01   -3.939254e+01   -3.763106e+01   -4.385543e+01   -3.987960e+01   -3.705855e+01   
           29.250000  -3.894879e+01   -3.695782e+01   -4.485699e+01   -4.009503e+01   -3.919293e+01   -3.934186e+01   -4.349591e+01   -3.829571e+01   -3.813092e+01   -3.810528e+01   -4.463727e+01   -3.656842e+01   -3.996319e+01   -4.052838e+01   -4.022198e+01   -4.348858e+01   -3.979474e+01   -4.466290e+01   -4.114972e+01   -3.950299e+01   -3.774151e+01   -4.396588e+01   -3.999005e+01   -3.716900e+01   
