@ NAME             %7s "HLTABLE"
@ TYPE             %04s "USER"
@ TITLE            %20s "FNAL Booster lattice"
@ ORIGIN           %24s "MAD-X 5.01.00 Windows 32"
@ DATE             %08s "24/03/13"
@ TIME             %08s "22.38.54"
*          TIME       I_HL01    I_HL10    I_HL11    I_HL12    I_HL13    I_HL14    I_HL15    I_HL16    I_HL17    I_HL18    I_HL19    I_HL02    I_HL20    I_HL21    I_HL22    I_HL23    I_HL24    I_HL03    I_HL04    I_HL05    I_HL06    I_HL07    I_HL08    I_HL09    
$          %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        
           14.080000  1.071528e+00   2.352552e+01   1.071438e+01   7.922944e+00   5.677272e+00   -9.114928e+00   1.649848e+01   6.626432e+00   2.507408e+01   1.253088e+01   1.186835e+01   1.997128e+01   6.744184e+00   1.453046e+01   1.393576e+01   -5.298838e+00   3.639788e+00   4.264448e+00   -1.336443e+01   -1.593872e+00   9.769824e+00   1.583496e+00   1.737376e+01   1.721376e+01   
           14.890000  4.248240e-01   2.362191e+01   9.758333e+00   8.517727e+00   5.299326e+00   -9.565774e+00   1.644259e+01   6.827231e+00   2.527739e+01   1.229679e+01   1.126847e+01   1.943749e+01   6.227647e+00   1.379401e+01   1.421683e+01   -6.186987e+00   3.248842e+00   2.665184e+00   -1.449673e+01   -6.752510e-01   1.044439e+01   1.043793e+00   1.763458e+01   1.737333e+01   
           15.700000  -2.218800e-01   2.371830e+01   8.802290e+00   9.112510e+00   4.921380e+00   -1.001662e+01   1.638670e+01   7.028030e+00   2.548070e+01   1.206270e+01   1.066858e+01   1.890370e+01   5.711110e+00   1.305756e+01   1.449790e+01   -7.075136e+00   2.857895e+00   1.065920e+00   -1.562903e+01   2.433700e-01   1.111896e+01   5.040900e-01   1.789540e+01   1.753290e+01   
           16.510000  -8.685840e-01   2.381469e+01   7.846247e+00   9.707293e+00   4.543434e+00   -1.046747e+01   1.633081e+01   7.228829e+00   2.568401e+01   1.182861e+01   1.006869e+01   1.836991e+01   5.194573e+00   1.232111e+01   1.477897e+01   -7.963285e+00   2.466949e+00   -5.333440e-01   -1.676133e+01   1.161991e+00   1.179353e+01   -3.561300e-02   1.815622e+01   1.769247e+01   
           17.310000  -1.507304e+00   2.390989e+01   6.902007e+00   1.029473e+01   4.170154e+00   -1.091275e+01   1.627561e+01   7.427149e+00   2.588481e+01   1.159741e+01   9.476214e+00   1.784271e+01   4.684413e+00   1.159375e+01   1.505657e+01   -8.840469e+00   2.080829e+00   -2.112864e+00   -1.787965e+01   2.069271e+00   1.245977e+01   -5.686530e-01   1.841382e+01   1.785007e+01   
           19.710000  -3.423464e+00   2.419549e+01   4.069287e+00   1.205705e+01   3.050314e+00   -1.224859e+01   1.611001e+01   8.022109e+00   2.648721e+01   1.090381e+01   7.698774e+00   1.626111e+01   3.153933e+00   9.411668e+00   1.588937e+01   -1.147202e+01   9.224685e-01   -6.851424e+00   -2.123461e+01   4.791111e+00   1.445849e+01   -2.167773e+00   1.918662e+01   1.832287e+01   
           20.510000  -3.830695e+00   2.417943e+01   3.634903e+00   1.262785e+01   3.332137e+00   -1.255747e+01   1.594805e+01   7.884645e+00   2.638363e+01   1.085145e+01   7.851030e+00   1.604365e+01   3.419967e+00   9.723960e+00   1.619952e+01   -1.149352e+01   1.224394e+00   -8.295505e+00   -2.163278e+01   5.749850e+00   1.464093e+01   -1.635483e+00   1.915760e+01   1.827290e+01   
           21.310000  -4.106295e+00   2.410009e+01   3.490436e+00   1.318918e+01   3.986471e+00   -1.278881e+01   1.572538e+01   7.556245e+00   2.610696e+01   1.090078e+01   8.426763e+00   1.600232e+01   4.127367e+00   1.062743e+01   1.652819e+01   -1.102845e+01   1.917560e+00   -9.662572e+00   -2.162144e+01   6.737850e+00   1.454826e+01   -4.974158e-01   1.896560e+01   1.810490e+01   
           22.110000  -4.381895e+00   2.402076e+01   3.345969e+00   1.375052e+01   4.640804e+00   -1.302014e+01   1.550272e+01   7.227845e+00   2.583029e+01   1.095012e+01   9.002497e+00   1.596098e+01   4.834767e+00   1.153089e+01   1.685686e+01   -1.056339e+01   2.610727e+00   -1.102964e+01   -2.161011e+01   7.725850e+00   1.445559e+01   6.406508e-01   1.877360e+01   1.793690e+01   
           22.910000  -4.657495e+00   2.394143e+01   3.201503e+00   1.431185e+01   5.295137e+00   -1.325147e+01   1.528005e+01   6.899445e+00   2.555363e+01   1.099945e+01   9.578230e+00   1.591965e+01   5.542167e+00   1.243436e+01   1.718552e+01   -1.009832e+01   3.303894e+00   -1.239670e+01   -2.159877e+01   8.713850e+00   1.436293e+01   1.778717e+00   1.858160e+01   1.776890e+01   
           23.700000  -4.929650e+00   2.386308e+01   3.058842e+00   1.486617e+01   5.941292e+00   -1.347992e+01   1.506017e+01   6.575150e+00   2.528042e+01   1.104817e+01   1.014677e+01   1.587883e+01   6.240725e+00   1.332653e+01   1.751008e+01   -9.639067e+00   3.988396e+00   -1.374668e+01   -2.158758e+01   9.689500e+00   1.427142e+01   2.902558e+00   1.839200e+01   1.760300e+01   
           24.500000  -5.205250e+00   2.378375e+01   2.914375e+00   1.542750e+01   6.595625e+00   -1.371125e+01   1.483750e+01   6.246750e+00   2.500375e+01   1.109750e+01   1.072250e+01   1.583750e+01   6.948125e+00   1.423000e+01   1.783875e+01   -9.174000e+00   4.681562e+00   -1.511375e+01   -2.157625e+01   1.067750e+01   1.417875e+01   4.040625e+00   1.820000e+01   1.743500e+01   
           25.290000  -5.477405e+00   2.370541e+01   2.771714e+00   1.598182e+01   7.241779e+00   -1.393969e+01   1.461762e+01   5.922455e+00   2.473054e+01   1.114622e+01   1.129104e+01   1.579668e+01   7.646682e+00   1.512217e+01   1.816331e+01   -8.714747e+00   5.366065e+00   -1.646373e+01   -2.156506e+01   1.165315e+01   1.408724e+01   5.164466e+00   1.801040e+01   1.726910e+01   
           26.090000  -5.753005e+00   2.362608e+01   2.627248e+00   1.654315e+01   7.896112e+00   -1.417102e+01   1.439495e+01   5.594055e+00   2.445388e+01   1.119555e+01   1.186677e+01   1.575535e+01   8.354082e+00   1.602564e+01   1.849197e+01   -8.249680e+00   6.059231e+00   -1.783079e+01   -2.155373e+01   1.264115e+01   1.399458e+01   6.302532e+00   1.781840e+01   1.710110e+01   
           26.880000  -6.025160e+00   2.354773e+01   2.484587e+00   1.709747e+01   8.542267e+00   -1.439947e+01   1.417507e+01   5.269760e+00   2.418067e+01   1.124427e+01   1.243531e+01   1.571453e+01   9.052640e+00   1.691781e+01   1.881653e+01   -7.790427e+00   6.743733e+00   -1.918077e+01   -2.154253e+01   1.361680e+01   1.390307e+01   7.426373e+00   1.762880e+01   1.693520e+01   
           27.670000  -6.297315e+00   2.346939e+01   2.341926e+00   1.765178e+01   9.188421e+00   -1.462791e+01   1.395518e+01   4.945465e+00   2.390746e+01   1.129298e+01   1.300384e+01   1.567372e+01   9.751197e+00   1.780999e+01   1.914109e+01   -7.331173e+00   7.428235e+00   -2.053075e+01   -2.153134e+01   1.459245e+01   1.381156e+01   8.550214e+00   1.743920e+01   1.676930e+01   
           28.460000  -6.569470e+00   2.339105e+01   2.199265e+00   1.820610e+01   9.834575e+00   -1.485635e+01   1.373530e+01   4.621170e+00   2.363425e+01   1.134170e+01   1.357238e+01   1.563290e+01   1.044975e+01   1.870216e+01   1.946565e+01   -6.871920e+00   8.112737e+00   -2.188073e+01   -2.152015e+01   1.556810e+01   1.372005e+01   9.674055e+00   1.724960e+01   1.660340e+01   
           29.250000  -6.841625e+00   2.331271e+01   2.056604e+00   1.876042e+01   1.048073e+01   -1.508479e+01   1.351542e+01   4.296875e+00   2.336104e+01   1.139042e+01   1.414092e+01   1.559208e+01   1.114831e+01   1.959433e+01   1.979021e+01   -6.412667e+00   8.797240e+00   -2.323071e+01   -2.150896e+01   1.654375e+01   1.362854e+01   1.079790e+01   1.706000e+01   1.643750e+01   
